sample-id,depth-2000_iter-1,depth-2000_iter-2,depth-2000_iter-3,depth-2000_iter-4,depth-2000_iter-5,depth-2000_iter-6,depth-2000_iter-7,depth-2000_iter-8,depth-2000_iter-9,depth-2000_iter-10,depth-6142_iter-1,depth-6142_iter-2,depth-6142_iter-3,depth-6142_iter-4,depth-6142_iter-5,depth-6142_iter-6,depth-6142_iter-7,depth-6142_iter-8,depth-6142_iter-9,depth-6142_iter-10,depth-10285_iter-1,depth-10285_iter-2,depth-10285_iter-3,depth-10285_iter-4,depth-10285_iter-5,depth-10285_iter-6,depth-10285_iter-7,depth-10285_iter-8,depth-10285_iter-9,depth-10285_iter-10,depth-14428_iter-1,depth-14428_iter-2,depth-14428_iter-3,depth-14428_iter-4,depth-14428_iter-5,depth-14428_iter-6,depth-14428_iter-7,depth-14428_iter-8,depth-14428_iter-9,depth-14428_iter-10,depth-18571_iter-1,depth-18571_iter-2,depth-18571_iter-3,depth-18571_iter-4,depth-18571_iter-5,depth-18571_iter-6,depth-18571_iter-7,depth-18571_iter-8,depth-18571_iter-9,depth-18571_iter-10,depth-22714_iter-1,depth-22714_iter-2,depth-22714_iter-3,depth-22714_iter-4,depth-22714_iter-5,depth-22714_iter-6,depth-22714_iter-7,depth-22714_iter-8,depth-22714_iter-9,depth-22714_iter-10,depth-26857_iter-1,depth-26857_iter-2,depth-26857_iter-3,depth-26857_iter-4,depth-26857_iter-5,depth-26857_iter-6,depth-26857_iter-7,depth-26857_iter-8,depth-26857_iter-9,depth-26857_iter-10,depth-31000_iter-1,depth-31000_iter-2,depth-31000_iter-3,depth-31000_iter-4,depth-31000_iter-5,depth-31000_iter-6,depth-31000_iter-7,depth-31000_iter-8,depth-31000_iter-9,depth-31000_iter-10,depth-35142_iter-1,depth-35142_iter-2,depth-35142_iter-3,depth-35142_iter-4,depth-35142_iter-5,depth-35142_iter-6,depth-35142_iter-7,depth-35142_iter-8,depth-35142_iter-9,depth-35142_iter-10,depth-39285_iter-1,depth-39285_iter-2,depth-39285_iter-3,depth-39285_iter-4,depth-39285_iter-5,depth-39285_iter-6,depth-39285_iter-7,depth-39285_iter-8,depth-39285_iter-9,depth-39285_iter-10,depth-43428_iter-1,depth-43428_iter-2,depth-43428_iter-3,depth-43428_iter-4,depth-43428_iter-5,depth-43428_iter-6,depth-43428_iter-7,depth-43428_iter-8,depth-43428_iter-9,depth-43428_iter-10,depth-47571_iter-1,depth-47571_iter-2,depth-47571_iter-3,depth-47571_iter-4,depth-47571_iter-5,depth-47571_iter-6,depth-47571_iter-7,depth-47571_iter-8,depth-47571_iter-9,depth-47571_iter-10,depth-51714_iter-1,depth-51714_iter-2,depth-51714_iter-3,depth-51714_iter-4,depth-51714_iter-5,depth-51714_iter-6,depth-51714_iter-7,depth-51714_iter-8,depth-51714_iter-9,depth-51714_iter-10,depth-55857_iter-1,depth-55857_iter-2,depth-55857_iter-3,depth-55857_iter-4,depth-55857_iter-5,depth-55857_iter-6,depth-55857_iter-7,depth-55857_iter-8,depth-55857_iter-9,depth-55857_iter-10,depth-60000_iter-1,depth-60000_iter-2,depth-60000_iter-3,depth-60000_iter-4,depth-60000_iter-5,depth-60000_iter-6,depth-60000_iter-7,depth-60000_iter-8,depth-60000_iter-9,depth-60000_iter-10,alias,compartment,env_biome,cultivar,collection_date,geo_loc_name
SRR1524562,8.006630305334026,7.952868468940539,7.827149017386425,8.043299834006614,7.889968441425221,7.912614178727273,8.031965566604741,7.8806429661624495,7.94561998943097,7.962279806520654,8.219682794541036,8.239019655764128,8.220597978772547,8.165908138666126,8.201170739556195,8.231265484055154,8.194341623932516,8.170268963089168,8.177899055425605,8.156175870296813,8.227765842897936,8.229157031632974,8.277360959722797,8.23781807551064,8.285458422663888,8.267539777186357,8.216249302030027,8.244549720007418,8.247408714746436,8.278836873938761,8.297038660505745,8.242587930593164,8.278822496565878,8.282704512788865,8.271979260779109,8.294187096870175,8.243559232913222,8.271327637001642,8.274857949868748,8.292384069386385,8.301852194613362,8.285947865323513,8.265187194352531,8.323048451167095,8.286280473549425,8.310296832884301,8.306144378180804,8.320970826893218,8.313742984288243,8.305187707796772,8.291668054064575,8.304423440707073,8.319644463958205,8.286449684323138,8.296507198809977,8.31622809087127,8.288656375397972,8.299914035607873,8.285439433740601,8.273909972262283,8.320433650661045,8.312586865652547,8.31554903371647,8.308068094665234,8.305557736527996,8.304203763861949,8.281516948784727,8.281247634853129,8.30777536625041,8.291711573488945,8.315803457839431,8.303926012525043,8.319715807039083,8.318898483470031,8.308141533486673,8.325750565813847,8.305303956044943,8.31479731571398,8.297068903376994,8.30523668379317,8.29321556939149,8.332179130351658,8.304086857734152,8.310924127370477,8.30889334624291,8.308343127898985,8.301776127926617,8.323805613203692,8.322798821187686,8.318725553159782,8.32272810731889,8.322934727124343,8.328857652219506,8.321883437102436,8.315905565744869,8.310717940475211,8.317711104383116,8.316332885832775,8.321224136918481,8.325858587428169,8.300443093838181,8.314665801471467,8.303664631591497,8.32837363078655,8.308485858473725,8.330723376543494,8.342611301507798,8.30796689551949,8.307709110444732,8.323551861453321,8.32958701564037,8.315911506419114,8.318933068736605,8.317493437533187,8.331120147722118,8.333625261293967,8.328476140602994,8.306973319875503,8.328773582308488,8.323595965788357,8.322613352304607,8.309698899621877,8.326894319579644,8.327739772436724,8.322612740303336,8.315735622977998,8.32747830557362,8.32430118339946,8.324704884511263,8.328410476174708,8.324158567767823,8.321539708180222,8.318732660084818,8.32568958627468,8.319102274844454,8.328504141386963,8.331390538441124,8.31234941633247,8.328876200589043,8.317311047991463,8.325768545630318,8.319814980748552,8.325725815895625,8.319706443201527,8.323361892837454,8.331078928767363,8.329661895372135,8.321856639804466,8.332865376528746,8.323418842615943,FieldRun1,Endosphere,Rice Paddy,,2013-07-08,"USA: California, Central Valley"
SRR1524563,2.029759415557675,2.119593479498582,2.061948816537114,1.986504612143805,1.9766851416639275,2.0554180476923087,2.048138854314632,2.124286769689193,2.038753076883531,2.009672818515135,1.9891342880421423,2.099455625848852,2.0474215726914275,2.087592798220136,2.066632142198601,2.078490190356261,2.0702884961393364,2.089977834541472,2.018709546942669,2.101772989051156,2.070093332666944,2.085164208543846,2.093972998158721,2.098667543419798,2.087308887348683,2.086650535357386,2.079497972183124,2.031856473257077,2.094895504027987,2.0834802708662297,2.079668701187933,2.0847954111244644,2.0672971749386,2.0482320457816536,2.0916872820621557,2.0924849825719893,2.075102296207628,2.096982547089349,2.0687665434988958,2.0856157310264,2.073707245298659,2.087166456483873,2.0633291344806364,2.0834504453693268,2.0740326859336635,2.082301508873898,2.057568979257844,2.0790756609540355,2.0674142725485547,2.0736070287579547,2.094601932407706,2.089813874339144,2.084811903553116,2.0829526095507043,2.075802442793848,2.080899280343841,2.0833046094199927,2.0800701332352425,2.0804364108760414,2.096101136992312,2.081412933323721,2.077299970789705,2.0861777279667666,2.080182519268762,2.0738576168419787,2.078533436319128,2.081546374700173,2.0825102348078217,2.090936412227948,2.078298391087987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GHRun1,Endosphere,Greenhouse Soil,IR50,2013-05-06,"USA: Davis, California"
SRR1524564,9.455265650320602,9.443773364563263,9.46454718410129,9.440491723213611,9.455656930210916,9.451196368163163,9.423384759389702,9.465163956121003,9.477664450281797,9.465485752130895,9.905590069541416,9.923011164861336,9.887592678648453,9.911434121315624,9.889122937119618,9.906239072764553,9.89957026018118,9.893292896088452,9.880942412416806,9.897669344416627,10.003186491023657,10.006501317711402,9.982535183501136,9.988007022370455,9.98656089244268,9.994346451666235,9.984736131396469,9.992501370634866,10.021369601340131,9.9998302739294,10.05818228262208,10.050191912905191,10.042954025585042,10.04294386810008,10.041057132556665,10.034171135824751,10.04169851168334,10.042139887206789,10.055330642865702,10.05107677645477,10.054699276462154,10.057348388085618,10.071191154505383,10.088009828303209,10.096969766598717,10.067657771404932,10.073950794981506,10.07839977420972,10.075490632073322,10.055023841437972,10.098032840090363,10.10023678988704,10.093626863760353,10.091105681054344,10.097237203400656,10.105632094576984,10.10928580306283,10.088584974903842,10.10193800893686,10.083884350308296,10.112684712666486,10.080571439184183,10.105053258549972,10.112962433213456,10.100799023079658,10.108848192064205,10.093831742932837,10.100008948444591,10.110282488359667,10.099534192796073,10.122115578775963,10.104251332047731,10.114518966464196,10.119343109053151,10.121826436592508,10.108025197983151,10.100159826019963,10.12340563883802,10.124314501259123,10.10413851690984,10.1150566055746,10.123707286974463,10.11887292948035,10.127846697148536,10.114778156420511,10.116988862803538,10.122435674237003,10.123103408475092,10.108284368592212,10.125630421917764,10.122503888128437,10.123686704044372,10.121786856908642,10.12389636157167,10.131421103485597,10.12599842705104,10.124609138500896,10.130426729368738,10.133433696188357,10.131285283176718,10.12218659835754,10.125073068894377,10.126641625445108,10.144893422290895,10.135399215087665,10.129128633191804,10.129417654404428,10.132964361838344,10.12517884124288,10.128033708937531,10.133809150813288,10.12950700697849,10.130722055237994,10.141456286591833,10.127972296005758,10.125763844855994,10.125500145810593,10.13076528893959,10.126789236001375,10.126411860853072,10.129990788081368,10.138037497678868,10.131976777760835,10.135150825247193,10.1424272535796,10.134794556466566,10.126310800981353,10.142036878631329,10.129143945336068,10.130013756985834,10.140329994008225,10.131562420464224,10.13797283124717,10.13558299402899,10.142417486255418,10.13530661102816,10.13877962880305,10.133370870182556,10.132723243370878,10.146742644940812,10.137767197930843,10.143414703959277,10.138361453375715,10.146841113064475,10.139622059799128,10.135081280109013,10.133091711100183,10.139938806640336,10.136362290275324,10.147211945591668,FieldRun1,Rhizosphere,Rice Paddy,,2013-07-08,"USA: California, Central Valley"
SRR1524565,8.989396941576127,9.024054417705706,8.937100405314236,8.934391790380248,8.877458983029525,8.967831648417295,9.008280747685944,9.004602264467662,8.966496107918507,8.968522452614817,9.312070664749458,9.287195931132764,9.29025825018288,9.307659796647105,9.275361143171644,9.27100825770795,9.32029899970582,9.30187913488,9.26496883004268,9.26456353235105,9.374810192685858,9.354386307207433,9.348690097158189,9.356808794675164,9.36224200959554,9.344315591298097,9.373190507605909,9.3519538161608,9.350938150983996,9.349371497181046,9.375345497952813,9.403460739493337,9.387583541505558,9.394436011063656,9.403741561269369,9.388777775456536,9.376568561156574,9.394655712619633,9.391056729689478,9.38563983066572,9.393490277654951,9.408598571710266,9.410847942534858,9.407610415865271,9.400644103072413,9.411210423641812,9.417465746445892,9.430399470481548,9.414803717948228,9.417845385006578,9.419035687225136,9.42826580517535,9.424046714630023,9.416206721989878,9.412202418966285,9.425814571840077,9.416763368396456,9.428247104765518,9.422223323223577,9.43099492768791,9.428124074942009,9.423248687049908,9.422492508640634,9.430123353236072,9.441436648548494,9.42489728194388,9.424786402202455,9.42918973805291,9.43271778202453,9.429728218621385,9.4329050440585,9.434618408375702,9.433919205049117,9.432884629214708,9.42912218392737,9.43534206365426,9.43125224022475,9.437281742773507,9.42964969715675,9.434567911131955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GHRun1,Rhizosphere,Greenhouse Soil,93-11,2013-05-06,"USA: Davis, California"
SRR1524566,9.112929177709024,9.168675085256114,9.098777106457884,9.092503465943748,9.124237606096472,9.180384127324803,9.216665605761683,9.17186349515767,9.142433853188098,9.105354175272163,9.458361504062191,9.515755409514735,9.50208075961272,9.504181240171787,9.535769810314903,9.479697059939609,9.489767364099947,9.47810406975412,9.4840426327168,9.496584750533602,9.59047246377926,9.583311287301266,9.590241754189089,9.617482673048023,9.597824877995205,9.567215780369066,9.565590143887777,9.5931723638555,9.605524077186852,9.592943844125688,9.604816565150015,9.634902292699111,9.636071642427414,9.632235753458586,9.629392674369054,9.617576209854136,9.648790727072711,9.634566354444544,9.604843802368851,9.601394419295024,9.66135934429362,9.642681277071611,9.64917891211112,9.666821365723818,9.62620427822846,9.643909815246062,9.648879405662669,9.643889184793773,9.653576958435323,9.634745470812112,9.64547585807354,9.644770700940004,9.674550606422637,9.664679077384625,9.64547706402082,9.654685120442242,9.644756931951475,9.66279091466904,9.650392633978456,9.643924308125843,9.665195359940148,9.653222877579909,9.667371508591383,9.670282176521546,9.679322174380118,9.685451847847784,9.669943915440442,9.665599130851133,9.672775128537504,9.672553009515404,9.677724945765869,9.679213611067167,9.669273640781324,9.674671100348164,9.671391739690373,9.6714099458786,9.6821861427269,9.663958517204629,9.66422756624861,9.68081918522089,9.673374606692445,9.684836671541094,9.677570102188431,9.682881611500004,9.680942614382303,9.683491446050509,9.673801178681243,9.684303670861976,9.671394032332811,9.681234776726008,9.672036846835086,9.68295957412132,9.674109441487984,9.677697094754494,9.672710008341266,9.683275361309011,9.681252858355863,9.687152275449892,9.688312586242658,9.677257505695971,9.683417898766368,9.680801504626436,9.6922199973915,9.693996055846704,9.685303702311328,9.678450990486636,9.683696931815827,9.69150141717576,9.684258837068784,9.685895370195468,9.678939311580775,9.685158586132117,9.691054732796708,9.685430146595309,9.691729717148366,9.688809982025631,9.689682809777691,9.686494812288975,9.683706467064075,9.684576806384896,9.687257274964612,9.68994904739463,9.689675055535456,9.69101478785936,9.68701838614511,9.69220206091067,9.691650367613146,9.683361419913002,9.688184311782363,9.69103055924615,9.693270611208863,9.692377150185802,9.690840718483711,9.693619818870271,9.691306766306887,9.691921808319512,9.691338484402465,9.691726646552205,9.69097697104988,9.689613854737354,9.694142705526753,9.691397051452046,9.693227899212197,9.6935586546147,9.694082919951311,9.693001399602624,9.69478192614323,9.694026165436703,9.693739526373028,9.693046563577424,FieldRun1,Rhizoplane,Rice Paddy,,2013-07-08,"USA: California, Central Valley"
SRR1524567,6.634999246721863,6.602171730134286,6.729139488554376,6.5141056771391455,6.686050267958754,6.510103313078357,6.565969505657986,6.616419117779684,6.580933174197007,6.586451510009932,6.689580814598462,6.717822199420234,6.705210522207334,6.815095628169061,6.769047887665409,6.721432859465265,6.744924119993507,6.745360311113269,6.724007922070072,6.815141964076893,6.797144048002116,6.8017420781313085,6.749921593566056,6.748386310901454,6.790382618289191,6.79777861998509,6.795237778049482,6.809094545267882,6.730674779484798,6.751793958115222,6.778835172024425,6.775632398384017,6.787112294357417,6.780085651114598,6.7736397845327705,6.823494726914435,6.727977742929497,6.788782107111185,6.783758333930418,6.811286773218903,6.792292864153408,6.862703500110645,6.813765380374425,6.822717781953259,6.767200210954828,6.833371959085449,6.787014597182729,6.847785615834011,6.824283884087169,6.777410023028031,6.807619720452247,6.798796134332324,6.813200265452872,6.810273366264205,6.816980143174658,6.814291821882216,6.802941999641692,6.826328614295749,6.781859681656444,6.821450370493712,6.783385965239097,6.799559119012831,6.810222160364343,6.816862024259417,6.836469248474929,6.829032352380324,6.821850999847668,6.83236342405118,6.829366905398576,6.780057971794413,6.8159776344289815,6.818511944986908,6.823316404210832,6.805419803726999,6.820708070866169,6.7989811136683,6.814710310514959,6.818873442366106,6.826344469582829,6.809182178365136,6.823589346542859,6.802873758397383,6.81293782833684,6.830752111046505,6.830434156815203,6.837850883039608,6.819558182623974,6.812292753089115,6.811759119397587,6.809841978620574,6.820095977533811,6.822323241670848,6.83428491546939,6.815244982304373,6.834682874445147,6.81951945994203,6.831026175662155,6.838893035095428,6.831540533170073,6.822101955080448,6.827872712068449,6.82666283038651,6.820700506678306,6.824080160428706,6.820909959650256,6.821998787477448,6.817989436487039,6.825556997908372,6.822656621407266,6.817059816586383,6.824610332078065,6.831749139009656,6.830811290115394,6.831100097255698,6.8214053682012805,6.829540635152297,6.826418256921343,6.818422189193073,6.82624477223009,6.832336734982842,6.820326792774378,6.824047723923133,6.822926329180396,6.826379066159401,6.826922988016633,6.827556262147515,6.816530987195284,6.819603083039847,6.823918722657311,6.821290465985299,6.828982467657143,6.824636858039266,6.82453299209075,6.824630844493995,6.828512645357612,6.827240492678346,6.829734291690952,6.826042565291245,6.826748445590632,6.823662462258387,,,,,,,,,,,FieldRun1,Endosphere,Rice Paddy,,2013-07-08,"USA: California, Central Valley"
SRR1524568,7.677844475951649,7.726066698709267,7.721806944316941,7.718601646307783,7.639995469579924,7.855495446743989,7.706572715224659,7.696190608913922,7.792670534823519,7.737841747885611,7.917607390897958,8.017287309722265,8.057678017398437,7.962152023923009,7.977372469663904,7.926243508099385,7.985586195286592,8.079318538147861,8.00915130647661,8.015059596046553,8.036050650709205,8.06159165333249,8.06137204692398,8.04917430384466,8.061850546191033,8.044687553344724,8.01964679376083,8.029666550675145,8.025928528406217,8.064873595723327,8.072332920244397,8.089660860014822,8.041563686927406,8.074889428047035,8.100089902129485,8.081269026094432,8.033782879279173,8.093606896814359,8.055531561572934,8.085022583016785,8.07870595430793,8.099685037719192,8.071821203337525,8.085647490682021,8.0812041887607,8.103960498825021,8.084716424453328,8.081044438996098,8.096189496120623,8.095115195901132,8.098723929628616,8.084391869835404,8.089056621709139,8.089271243636817,8.08778027804007,8.12010567431133,8.063890690976267,8.100449250471799,8.117874474826225,8.060764456788876,8.104168352823434,8.103438757963971,8.092149742254382,8.105582030976343,8.109918092819132,8.10453926601808,8.096312641575997,8.09481709180709,8.10367127782954,8.078604242766222,8.101643969344325,8.106607011822286,8.10239223919802,8.109878885984282,8.101471987632925,8.111016603555298,8.107539171871815,8.099298476726956,8.098350219929172,8.115203696035966,8.099190321675788,8.109441654007963,8.104112258577828,8.120135815855122,8.108799133310322,8.10360368801047,8.11248973920465,8.11207887670603,8.116755036773963,8.104414971014245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GHRun1,Rhizoplane,Greenhouse Soil,93-11,2013-05-06,"USA: Davis, California"
SRR1524569,9.243772615553146,9.267945323338717,9.236412520547036,9.232743699286708,9.275818429835285,9.247242603396254,9.22709941242905,9.262748764641906,9.290192192212013,9.21728704596867,9.637515839022717,9.662767514951836,9.646183360655863,9.669465042004704,9.60802709367322,9.622789298482102,9.65383617410918,9.62190311110466,9.636615935175804,9.610029975615715,9.694973779205272,9.736291419886832,9.715902305961054,9.723405215346514,9.72841935559787,9.71324686250512,9.71367776690875,9.719270831727728,9.735794911542232,9.749874016042728,9.757262840874445,9.75175224745413,9.768432603724468,9.762069401507596,9.768031996413969,9.758561216343406,9.766248966925218,9.802751398364853,9.7674465393992,9.769223677483756,9.767180005277131,9.778412140874048,9.760887418603645,9.776471927213557,9.776599273935735,9.795815795208483,9.775978391133668,9.795135948574696,9.782510651272524,9.778747380123258,9.788831737023902,9.803877505488709,9.803082491679994,9.797479736251676,9.805872830810053,9.811270421833,9.819236663399804,9.806862419306588,9.802194108617345,9.801698581157025,9.801686944239536,9.794666545412827,9.812706623338311,9.81117123195711,9.812280537199156,9.817577208911796,9.817893868183669,9.817689226008463,9.809836178562902,9.793736717719684,9.816644663923356,9.825643147285682,9.826132737899668,9.804111879809096,9.808694859799695,9.81776721860851,9.811158779237225,9.81655120513961,9.812195381690785,9.816249348402977,9.825828224023262,9.817172496386508,9.826698943781128,9.81639878371482,9.834651601022273,9.824683421749157,9.82161897241725,9.825105967409447,9.822274708108278,9.818280261357543,9.820330098005831,9.825455817891848,9.824935529947927,9.825461784297277,9.823692165966955,9.825849421925904,9.833548327440246,9.825023367085704,9.828996051013071,9.833055680357257,9.8281772044987,9.83951800976085,9.823975021648552,9.836227254348838,9.834423765317512,9.828049896442703,9.828897220852628,9.836916952310196,9.830796319623175,9.831676807446293,9.828724112754449,9.830894884572782,9.826565141135642,9.82321916630869,9.830157137903996,9.835468995686297,9.84291251500371,9.830893356034942,9.82392856360696,9.832405814872708,9.84269780380917,9.834225175747015,9.83601054383382,9.83029827598908,9.83061880574482,9.83409425349488,9.83235549586801,9.834810327330253,9.834770174469154,9.832978695924684,9.831066976961605,9.838149615418816,9.8327011469814,9.840082156976392,9.84353712510873,9.838780313274702,9.836464666745632,9.83824886244714,9.83691214229413,9.84235205586763,9.83288073607115,9.84294758464287,9.836917737442308,9.837668425359952,9.839701310333432,9.838319592435631,9.838418090880356,9.835485539814742,9.836485101716452,9.838136116680689,FieldRun1,Rhizosphere,Rice Paddy,,2013-07-08,"USA: California, Central Valley"
SRR1524570,2.3292661450167884,2.3712497612671086,2.2297928374249527,2.171652138612662,2.294247563456316,2.291748695194055,2.1835440055461244,2.286793900432823,2.1607115623383777,2.281889310999686,2.236115035623661,2.2981626490607323,2.2350204087679995,2.320035795742229,2.3176855364255795,2.263113373261361,2.239131179969964,2.280415358089948,2.2219531453365766,2.1774355704318245,2.29204950524155,2.2928856795109223,2.3032199185372924,2.299712570385088,2.265607733492768,2.295566314856965,2.2928430629352468,2.218079896576055,2.2771948917521088,2.260321694188836,2.2701510701188266,2.29042465716518,2.2723184726860475,2.2435669002327425,2.2779362011756565,2.303594821369173,2.301631844025184,2.3010474392989075,2.2755413354348524,2.2699245840793467,2.3038621823845125,2.269550266418736,2.2796754641577404,2.275840119416746,2.3103494038705112,2.26758563719975,2.3030836433106634,2.285936788256648,2.3233693806481117,2.3300552819865947,2.262991482605616,2.2786801047900007,2.294625831419574,2.260711363442068,2.259602978045682,2.288817545350324,2.2849145492912366,2.25951466016487,2.2826167554121097,2.284112156803945,2.2754503104790844,2.2989603179712264,2.283382335462837,2.2676400667316585,2.270927138275025,2.2870579732315126,2.2699552738835718,2.2900259796871723,2.277369234671017,2.281774484823265,2.300288213744609,2.281151699941885,2.2871239568468047,2.2829771546970483,2.292789682211612,2.281251676668338,2.282226616430997,2.2933900361276502,2.2760201774735487,2.295902769272842,2.279693058568377,2.2854339494910967,2.284733997433082,2.294662754892172,2.2855713026598803,2.295706081026485,2.285380971547782,2.270392989918302,2.2890599435960155,2.2835707128273803,2.29142183162851,2.279657803381523,2.302385315131455,2.3060604898451214,2.2777450111381445,2.2863583454518683,2.2878582270034133,2.277753517397821,2.2910367569700023,2.289757364802222,2.287299167012596,2.289857631855468,2.2924155705965163,2.281690799141935,2.278219426097833,2.293172974101407,2.2791841853895,2.283376656871068,2.2795230198661995,2.28138590789297,2.2888641597952417,2.287237680925516,2.288879587492404,2.288093646975239,2.2884689945300525,2.2861214925434328,2.2857363432372964,2.2886090980313987,2.2879973505320064,2.283967726251032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GHRun1,Endosphere,Greenhouse Soil,93-11,2013-05-06,"USA: Davis, California"
SRR1524571,8.908950132678296,8.858186368199197,8.903042947074004,8.832346385770215,8.888699792881111,8.903085426212778,8.867307891146638,8.895688473457545,8.885525013822372,8.865415374178882,9.227812583270689,9.23059307004882,9.25835675891875,9.25041972196087,9.21319186008474,9.197866560901142,9.20288748856978,9.233593609840067,9.215692490205493,9.177505906056965,9.290073545037172,9.269969495787612,9.281746688736712,9.28392594580101,9.306787669453549,9.288395610650024,9.269762319600174,9.308379559683477,9.320392359897433,9.293412781636423,9.30004091584245,9.341296609433895,9.334870283146648,9.327457570390004,9.323485524007593,9.341041074368428,9.328698889129338,9.330469595836997,9.316497987487423,9.305224559274688,9.344265205084335,9.352692466132334,9.349193063294535,9.341789891942344,9.318212097710395,9.345087362270547,9.35316479331447,9.36339462378644,9.349136663907112,9.328708167912714,9.362461228192322,9.355952226945998,9.363226844437769,9.3447158232134,9.327391727534968,9.359234854055494,9.344785361793722,9.362582168995532,9.33532716509302,9.35279070484087,9.37471355122367,9.369780340682029,9.35604712266036,9.37681651823386,9.358232795415809,9.360919989711052,9.363085161328993,9.359651144832895,9.356027796432777,9.35683979535245,9.358929426969242,9.363573644653906,9.363281794476944,9.36279706059985,9.36603465344428,9.37925756678868,9.358356059118156,9.367236941539373,9.368009234544202,9.366069325049535,9.376049391102551,9.371636266208991,9.361671338658986,9.371828242433104,9.363473680653549,9.382349059000685,9.371602479040565,9.36894871984582,9.355454797081348,9.38079581333339,9.374747802418373,9.368640446468104,9.37560415827626,9.373765988403475,9.37434083826936,9.369750751312678,9.371504784591655,9.37029365147392,9.373426477057365,9.366683612298104,9.381433009891412,9.372591006787928,9.380374569236931,9.382909805629897,9.371546883441102,9.378883588640788,9.378784475830342,9.375770613812232,9.375614160586304,9.380908066044574,9.38482410396034,9.37622227450202,9.377813270009092,9.383927407881608,9.382406415491417,9.38154137409327,9.3819453711563,9.383240118935026,9.38530559356668,9.379325461137263,9.384980788774364,9.382416413370724,9.381123557974686,9.382134256393512,9.384293925041904,9.381486821139648,9.379851454613434,9.380691692965094,9.380935785314556,9.384553427357158,,,,,,,,,,,,,,,,,,,,,FieldRun1,Rhizoplane,Rice Paddy,,2013-07-08,"USA: California, Central Valley"
SRR1524572,5.376772137157736,5.520553675723428,5.520238852098629,5.424624280416036,5.455711204642379,5.395618904154573,5.448196692709723,5.579050253178383,5.474645191092031,5.484209596411134,5.656803051909693,5.74496703439126,5.659076610304181,5.65956789169485,5.737915992859572,5.736239483637858,5.577741738578099,5.729142747343753,5.578221223262454,5.663968045359913,5.7158268296344,5.686305051008682,5.642911309717047,5.693450570205224,5.708735945360869,5.769435502601698,5.711493100527395,5.743807175471659,5.713296570714248,5.719277598213971,5.675341476697332,5.754102636507388,5.759529151231683,5.7545575273041125,5.725607958386218,5.710138311033642,5.766048910722302,5.709867688501298,5.73504395374226,5.7733884852620285,5.7478141762074655,5.742428692712678,5.724347734557853,5.73639291021725,5.772722977699619,5.7493173266475335,5.736745016417506,5.770069211861656,5.756892194256388,5.735217742449882,5.772211316927884,5.7562937922514985,5.737565555312463,5.763507351390792,5.746075814926232,5.750399586423372,5.734396425931438,5.7334650440781125,5.73344384138651,5.767085083716898,5.753388356208221,5.776385270114123,5.775643582984282,5.755186493322237,5.75399997797478,5.762571950627514,5.770829243580091,5.776481238570003,5.763725231002077,5.747566020335128,5.775743195669457,5.786858336261,5.747287828193167,5.764065800326348,5.758484384214117,5.771310720863137,5.766191581041234,5.77226746222568,5.760292872695783,5.768187932233591,5.769616870413594,5.769688999617117,5.767688268432243,5.761561669314073,5.764969724987413,5.768807207240132,5.767217198888477,5.768275259631598,5.761666799927298,5.764338254779669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GHRun1,Rhizoplane,Greenhouse Soil,Glab_E,2013-05-06,"USA: Davis, California"
