,mean,sd,min,max,n_iterations,cv_percent,range,range_percent
SRR1524562,8.295218328419473,0.014503175765753759,8.264259449208089,8.337669055379365,100,0.17483778234101185,0.07340960617127656,0.8849629179713664
SRR1524563,2.0766039960744993,0.008918599862623031,2.051236802989872,2.097746827861531,100,0.42948004913225024,0.046510024871659006,2.23971565881502
SRR1524564,10.082804353617144,0.009413801179740394,10.063623539211848,10.110654331992318,100,0.09336490969760065,0.047030792780470065,0.466445555532356
SRR1524565,9.415961441777446,0.00811753951072198,9.39889024509986,9.434131969551569,100,0.0862104158021025,0.03524172445170848,0.37427643124519755
SRR1524566,9.649969098847128,0.009305465090242009,9.631162718766753,9.682389267328976,100,0.0964299988416929,0.05122654856222297,0.5308467626942242
SRR1524567,6.809150349614826,0.018917667530031625,6.76141920136384,6.860089540301527,100,0.27782713787633934,0.09867033893768706,1.4490844506505656
SRR1524568,8.09212656170982,0.015700501517255272,8.06285611527309,8.130263354873197,100,0.1940219471053088,0.0674072396001062,0.832997841618822
SRR1524569,9.792149711538787,0.010189153001384062,9.766696170648457,9.823117657259756,100,0.10405430167573376,0.05642148661129909,0.5761910129377785
SRR1524570,2.283702284314072,0.016235576671854546,2.233987539719987,2.334058239460216,100,0.7109322779668291,0.10007069974022897,4.3819503280956775
SRR1524571,9.346545351746384,0.011166251351855241,9.317157890597947,9.371200465220165,100,0.1194692897923921,0.05404257462221729,0.5782090878328594
SRR1524572,5.745389152205157,0.01932131644484028,5.699015030176309,5.795221169731132,100,0.3362925631838968,0.09620613955482327,1.6744930065859518
SRR1524573,7.984857635922988,0.01732964592647188,7.93997161752179,8.022911204620414,100,0.2170313700836409,0.08293958709862359,1.0387109060716073
SRR1524574,2.042606451989711,0.013896451002529592,2.009381232475038,2.080063665761471,100,0.6803293404362355,0.07068243328643264,3.460403898048036
SRR1524575,9.982190261609164,0.009935395765572405,9.960086521297832,10.004713465481135,100,0.09953122015499216,0.04462694418330315,0.44706565406727816
SRR1524576,9.346258602257654,0.009533391161327419,9.321384063660483,9.374069334751706,100,0.10200221893094806,0.052685271091222674,0.5637044012295591
SRR1524577,8.51993274072289,0.013067672717852691,8.491324432725087,8.555456280649208,100,0.1533776511567149,0.06413184792412174,0.7527271620066845
SRR1524578,7.69178873863954,0.013955722457879632,7.653459103654682,7.728664780811696,100,0.18143663238920424,0.07520567715701443,0.9777397652540857
SRR1524579,2.5153085221688993,0.02082236131631462,2.46686775747326,2.562594630058156,100,0.8278253396271215,0.09572687258489632,3.805770613870977
SRR1524580,10.044398849470873,0.012749162832420998,10.01211827853422,10.092095264338743,100,0.12692808224249882,0.07997698580452273,0.7962346677296254
SRR1524581,9.549178141051243,0.012205666779673639,9.521482322817938,9.570226187975768,100,0.12781902902410355,0.0487438651578298,0.5104508936563176
SRR1524582,9.110902324596388,0.015647580160915477,9.077184667444005,9.163206440823055,100,0.17174566912732941,0.08602177337905026,0.9441630511921992
SRR1524583,7.326323501623104,0.015233269733443496,7.284168559098824,7.366558864001608,100,0.20792515823343938,0.0823903049027841,1.124579127369014
SRR1524584,8.810635266280705,0.00688424768765291,8.788458964173685,8.832321097133375,100,0.07813565627894849,0.043862132959690214,0.4978316731320787
SRR1524585,9.769935720738255,0.011840522776649312,9.733539601731485,9.798914632428314,100,0.12119345628360588,0.06537503069682948,0.6691449418450165
SRR1524586,9.688847490708035,0.010686197322458508,9.665373146045225,9.70952818636708,100,0.11029379224626014,0.04415504032185602,0.4557305743970307
SRR1524587,8.2278041763926,0.01716063500185614,8.182855105465269,8.265612770636167,100,0.2085688311724022,0.08275766517089878,1.0058293002202083
SRR1524588,9.893511857866436,0.010143641338157757,9.874056345602778,9.91890338129972,100,0.10252821731943891,0.04484703569694126,0.45329743716113213
SRR1524589,7.1844795664941365,0.020095463710357808,7.138089595173393,7.231436219368358,100,0.2797066026059274,0.09334662419496453,1.2992816435904428
SRR1524590,9.674076288265766,0.013265667058445443,9.639913540034811,9.7089509270021,100,0.13712592978552507,0.06903738696728823,0.7136328566173039
SRR1524591,9.278009942253789,0.005200525966496864,9.26566816806316,9.297330215087376,100,0.05605217065798452,0.03166204702421638,0.3412590331469846
SRR1524592,7.832670584472511,0.025557384448185828,7.769347371083573,7.889412368887417,100,0.3262920886632306,0.12006499780384328,1.5328743435458676
SRR1524593,9.454508237488284,0.013107706778874408,9.420518355884028,9.487246045494652,100,0.13863975205924245,0.06672768961062481,0.7057764183444395
SRR1524594,10.456486859933113,0.012659232534360852,10.423889939633144,10.48036085204564,100,0.12106582931661455,0.05647091241249669,0.5400562652536811
SRR1524595,9.753704242360522,0.010828602129960648,9.72605769179066,9.785960027289429,100,0.11102040682074227,0.05990233549876933,0.6141495990683453
SRR1524596,9.278860133311348,0.007123396091586907,9.26249134818443,9.298525812119973,100,0.07677016346020489,0.036034463935543215,0.3883501143225401
